Department,School,SchType,SchLocation,Grade,NIVEAU2,NIVEAU3,NIVEAU4,NIVEAU5,NIVEAU6,Gender,PassRate,ExcellenceRate,Date,r1h,rfh,r3h,FluctMonth,FluctIntra,FluctTenDays,RainHistVol,HeavyRain,LowRain,ExtreFluctMonth,ExtreFluctIntra,Region,RegionCode,SchYear,IMR,District
BONDOUKOU,EPP GANKRO 2,0,0,CE2,0,0,1,0,0,1,0.8666666666666667,0.4833333333333333,2025-01-21,3.7335835,1.6097561,13.851782,0.0261306061589355,0.0806532651539734,0.3065267465052624,-0.7156883622189403,0.0,0.0,0.0,0.0,Gontougo,CI14,2024-2025,1.825095005270055,District du Zanzan
BOUAKE 2,EPP SOUAFOUE,0,0,CM2,0,0,0,0,1,1,0.06875,0.0,2025-01-21,6.0257354,4.1139708,17.238972,0.1226357864966989,0.2712019722937054,0.7765862606511451,-0.3010757382645092,0.0,0.0,0.0,0.0,Gbeke,CI11,2024-2025,0.5406847589333901,District de la Vallée du Bandama
BOUNDIALI,EPP KAFONON,0,0,CM1,0,0,0,1,0,1,0.5777777777777777,0.2,2025-01-21,2.4558825,1.1970588,12.229412,0.6107783251030943,0.1838323087525563,0.5675675246696319,-0.3982801558012311,0.0,1.0,0.0,0.0,Bagoue,CI05,2024-2025,0.0780197123176427,District des Savanes
BOUAKE 2,EPC 2 BEOUMI,1,1,CM1,0,0,0,1,0,1,0.7,0.1142857142857142,2025-01-21,6.0257354,4.1139708,17.238972,0.1226357864966989,0.2712019722937054,0.7765862606511451,-0.3010757382645092,0.0,0.0,0.0,0.0,Gbeke,CI11,2024-2025,0.5517179056659339,District de la Vallée du Bandama
MANKONO,EPP SAMOROSSO 2,0,0,CE2,0,0,1,0,0,1,0.8,0.4666666666666667,2025-01-21,4.715909,2.6676137,14.835229,0.1668675116504581,0.176204820746117,0.609158702401326,-0.4859031584925659,0.0,0.0,0.0,0.0,Bere,CI07,2024-2025,0.2209194846446119,District du Woroba
MANKONO,EPP SAMOROSSO 2,0,0,CM1,0,0,0,1,0,1,0.6888888888888889,0.3277777777777778,2025-01-21,4.715909,2.6676137,14.835229,0.1668675116504581,0.176204820746117,0.609158702401326,-0.4859031584925659,0.0,0.0,0.0,0.0,Bere,CI07,2024-2025,0.2209194846446119,District du Woroba
KORHOGO,EPP PISCINE 3,0,1,CM2,0,0,0,0,1,1,0.8373015873015873,0.4841269841269841,2025-01-21,2.6820388,1.2014563,10.233009,0.3692307508750433,0.123981903244651,0.4404040330056116,-0.546681718266106,0.0,1.0,0.0,0.0,Poro,CI28,2024-2025,1.583627481350928,District des Savanes
BOUNDIALI,EPP KAFONON,0,0,CE2,0,0,1,0,0,1,0.5694444444444444,0.2777777777777778,2025-01-21,2.4558825,1.1970588,12.229412,0.6107783251030943,0.1838323087525563,0.5675675246696319,-0.3982801558012311,0.0,1.0,0.0,0.0,Bagoue,CI05,2024-2025,0.0780197123176427,District des Savanes
DIVO,EPP SIAKADJANKRO,0,0,CM2,0,0,0,0,1,1,0.6944444444444444,0.3020833333333333,2025-01-21,24.366549,18.430605,133.28825,0.0073023882044191,0.3308748235131696,0.8030507788539769,0.1140966916216787,0.0,0.0,0.0,0.0,Loh-Djiboua,CI22,2024-2025,1.073678681421224,District du Gôh-Djiboua
DIVO,EPP KRAGBEDOUKOU,0,0,CM2,0,0,0,0,1,0,0.8636363636363636,0.5,2025-01-21,24.366549,18.430605,133.28825,0.0073023882044191,0.3308748235131696,0.8030507788539769,0.1140966916216787,0.0,0.0,0.0,0.0,Loh-Djiboua,CI22,2024-2025,1.073678681421224,District du Gôh-Djiboua
DIVO,EPP PETIT-BOUNDIALI,0,0,CE1,0,1,0,0,0,1,0.9285714285714286,0.7936507936507936,2025-01-21,24.366549,18.430605,133.28825,0.0073023882044191,0.3308748235131696,0.8030507788539769,0.1140966916216787,0.0,0.0,0.0,0.0,Loh-Djiboua,CI22,2024-2025,1.073678681421224,District du Gôh-Djiboua
DIVO,EPP DIDIZO 1,0,1,CE2,0,0,1,0,0,1,1.0,0.2608695652173913,2025-01-21,24.366549,18.430605,133.28825,0.0073023882044191,0.3308748235131696,0.8030507788539769,0.1140966916216787,0.0,0.0,0.0,0.0,Loh-Djiboua,CI22,2024-2025,0.870353133767799,District du Gôh-Djiboua
DIVO,EPP PETIT-BOUNDIALI,0,0,CM1,0,0,0,1,0,0,0.9277777777777778,0.8333333333333334,2025-01-21,24.366549,18.430605,133.28825,0.0073023882044191,0.3308748235131696,0.8030507788539769,0.1140966916216787,0.0,0.0,0.0,0.0,Loh-Djiboua,CI22,2024-2025,1.073678681421224,District du Gôh-Djiboua
BOUNDIALI,EPP NEGUEPIE 1,0,0,CE1,0,1,0,0,0,1,0.5238095238095238,0.2142857142857142,2025-01-21,2.4558825,1.1970588,12.229412,0.6107783251030943,0.1838323087525563,0.5675675246696319,-0.3982801558012311,0.0,1.0,0.0,0.0,Bagoue,CI05,2024-2025,0.6660139135889893,District des Savanes
BOUNDIALI,EPP NEGUEPIE 1,0,0,CE2,0,0,1,0,0,1,1.0,0.3333333333333333,2025-01-21,2.4558825,1.1970588,12.229412,0.6107783251030943,0.1838323087525563,0.5675675246696319,-0.3982801558012311,0.0,1.0,0.0,0.0,Bagoue,CI05,2024-2025,0.6660139135889893,District des Savanes
DIVO,EPP GUITRY 1,0,1,CM2,0,0,0,0,1,1,0.9824561403508772,0.7543859649122807,2025-01-21,24.366549,18.430605,133.28825,0.0073023882044191,0.3308748235131696,0.8030507788539769,0.1140966916216787,0.0,0.0,0.0,0.0,Loh-Djiboua,CI22,2024-2025,0.870353133767799,District du Gôh-Djiboua
DIVO,EPP GUITRY 1,0,1,CM1,0,0,0,1,0,1,0.9444444444444444,0.7777777777777778,2025-01-21,24.366549,18.430605,133.28825,0.0073023882044191,0.3308748235131696,0.8030507788539769,0.1140966916216787,0.0,0.0,0.0,0.0,Loh-Djiboua,CI22,2024-2025,0.870353133767799,District du Gôh-Djiboua
DIVO,EPP GUITRY 1,0,1,CE2,0,0,1,0,0,1,0.9444444444444444,0.8529411764705882,2025-01-21,24.366549,18.430605,133.28825,0.0073023882044191,0.3308748235131696,0.8030507788539769,0.1140966916216787,0.0,0.0,0.0,0.0,Loh-Djiboua,CI22,2024-2025,0.870353133767799,District du Gôh-Djiboua
DIVO,EPP GUITRY 1,0,1,CE1,0,1,0,0,0,1,0.9027777777777778,0.8333333333333334,2025-01-21,24.366549,18.430605,133.28825,0.0073023882044191,0.3308748235131696,0.8030507788539769,0.1140966916216787,0.0,0.0,0.0,0.0,Loh-Djiboua,CI22,2024-2025,0.870353133767799,District du Gôh-Djiboua
BOUNDIALI,EPP NEGUEPIE 1,0,0,CM1,0,0,0,1,0,1,0.8838383838383839,0.6186868686868687,2025-01-21,2.4558825,1.1970588,12.229412,0.6107783251030943,0.1838323087525563,0.5675675246696319,-0.3982801558012311,0.0,1.0,0.0,0.0,Bagoue,CI05,2024-2025,0.6660139135889893,District des Savanes
BOUNDIALI,EPP PAPARA 2,0,1,CE1,0,1,0,0,0,1,0.8321799307958477,0.6903114186851211,2025-01-21,2.4558825,1.1970588,12.229412,0.6107783251030943,0.1838323087525563,0.5675675246696319,-0.3982801558012311,0.0,1.0,0.0,0.0,Bagoue,CI05,2024-2025,0.5871130554946677,District des Savanes
DUEKOUE,EPP MUNICIPALITE 1,0,1,CE2,0,0,1,0,0,0,0.5913978494623656,0.3333333333333333,2025-01-21,8.021834,3.9868996,27.593887,0.2128470870875663,0.1614044681054232,0.33844469020489,-0.5154311776279215,0.0,0.0,0.0,0.0,Guemon,CI16,2024-2025,1.301892776529657,District des Montagnes
DUEKOUE,EPP MUNICIPALITE 1,0,1,CE1,0,1,0,0,0,0,0.5875420875420876,0.3131313131313131,2025-01-21,8.021834,3.9868996,27.593887,0.2128470870875663,0.1614044681054232,0.33844469020489,-0.5154311776279215,0.0,0.0,0.0,0.0,Guemon,CI16,2024-2025,1.301892776529657,District des Montagnes
BOUNDIALI,EPP TOMBA,0,0,CM1,0,0,0,1,0,0,0.9444444444444444,0.6388888888888888,2025-01-21,2.4558825,1.1970588,12.229412,0.6107783251030943,0.1838323087525563,0.5675675246696319,-0.3982801558012311,0.0,1.0,0.0,0.0,Bagoue,CI05,2024-2025,0.0780197123176427,District des Savanes
BOUNDIALI,EPP TOMBA,0,0,CE2,0,0,1,0,0,0,0.9444444444444444,0.6464646464646465,2025-01-21,2.4558825,1.1970588,12.229412,0.6107783251030943,0.1838323087525563,0.5675675246696319,-0.3982801558012311,0.0,1.0,0.0,0.0,Bagoue,CI05,2024-2025,0.0780197123176427,District des Savanes
BOUNDIALI,EPP TOMBA,0,0,CE1,0,1,0,0,0,0,0.9135802469135802,0.5617283950617284,2025-01-21,2.4558825,1.1970588,12.229412,0.6107783251030943,0.1838323087525563,0.5675675246696319,-0.3982801558012311,0.0,1.0,0.0,0.0,Bagoue,CI05,2024-2025,0.0780197123176427,District des Savanes
BOUNDIALI,EPP SIENRE,0,0,CE1,0,1,0,0,0,0,0.5777777777777777,0.2,2025-01-21,2.4558825,1.1970588,12.229412,0.6107783251030943,0.1838323087525563,0.5675675246696319,-0.3982801558012311,0.0,1.0,0.0,0.0,Bagoue,CI05,2024-2025,0.0780197123176427,District des Savanes
BOUNDIALI,EPP SIENRE,0,0,CE2,0,0,1,0,0,0,1.0,0.0,2025-01-21,2.4558825,1.1970588,12.229412,0.6107783251030943,0.1838323087525563,0.5675675246696319,-0.3982801558012311,0.0,1.0,0.0,0.0,Bagoue,CI05,2024-2025,0.0780197123176427,District des Savanes
BOUNDIALI,EPP SIENRE,0,0,CM1,0,0,0,1,0,0,1.0,0.6666666666666666,2025-01-21,2.4558825,1.1970588,12.229412,0.6107783251030943,0.1838323087525563,0.5675675246696319,-0.3982801558012311,0.0,1.0,0.0,0.0,Bagoue,CI05,2024-2025,0.0780197123176427,District des Savanes
BOUNDIALI,EPP NEGUEPIE 1,0,0,CM2,0,0,0,0,1,1,0.5740740740740741,0.1790123456790123,2025-01-21,2.4558825,1.1970588,12.229412,0.6107783251030943,0.1838323087525563,0.5675675246696319,-0.3982801558012311,0.0,1.0,0.0,0.0,Bagoue,CI05,2024-2025,0.6660139135889893,District des Savanes
BOUNDIALI,EPP SIENRE,0,0,CM2,0,0,0,0,1,0,0.3333333333333333,0.0,2025-01-21,2.4558825,1.1970588,12.229412,0.6107783251030943,0.1838323087525563,0.5675675246696319,-0.3982801558012311,0.0,1.0,0.0,0.0,Bagoue,CI05,2024-2025,0.0780197123176427,District des Savanes
BOUNDIALI,EPP TOMBA,0,0,CM2,0,0,0,0,1,0,1.0,0.7222222222222222,2025-01-21,2.4558825,1.1970588,12.229412,0.6107783251030943,0.1838323087525563,0.5675675246696319,-0.3982801558012311,0.0,1.0,0.0,0.0,Bagoue,CI05,2024-2025,0.0780197123176427,District des Savanes
BOUNDIALI,EPP BAYA 2,0,1,CE1,0,1,0,0,0,1,0.9814814814814816,0.7592592592592593,2025-01-21,2.4558825,1.1970588,12.229412,0.6107783251030943,0.1838323087525563,0.5675675246696319,-0.3982801558012311,0.0,1.0,0.0,0.0,Bagoue,CI05,2024-2025,0.0594514028678149,District des Savanes
BOUNDIALI,EPP BAYA 2,0,1,CE2,0,0,1,0,0,1,0.976851851851852,0.7037037037037037,2025-01-21,2.4558825,1.1970588,12.229412,0.6107783251030943,0.1838323087525563,0.5675675246696319,-0.3982801558012311,0.0,1.0,0.0,0.0,Bagoue,CI05,2024-2025,0.0594514028678149,District des Savanes
BOUNDIALI,EPP BAYA 2,0,1,CM1,0,0,0,1,0,1,0.9615384615384616,0.7521367521367521,2025-01-21,2.4558825,1.1970588,12.229412,0.6107783251030943,0.1838323087525563,0.5675675246696319,-0.3982801558012311,0.0,1.0,0.0,0.0,Bagoue,CI05,2024-2025,0.0594514028678149,District des Savanes
DIVO,EPP TEHIRI,0,0,CE2,0,0,1,0,0,0,1.0,0.7,2025-01-21,24.366549,18.430605,133.28825,0.0073023882044191,0.3308748235131696,0.8030507788539769,0.1140966916216787,0.0,0.0,0.0,0.0,Loh-Djiboua,CI22,2024-2025,1.073678681421224,District du Gôh-Djiboua
BONDOUKOU,EPP BOROMBA 3,0,0,CE1,0,1,0,0,0,1,1.0,0.8518518518518519,2025-01-21,3.7335835,1.6097561,13.851782,0.0261306061589355,0.0806532651539734,0.3065267465052624,-0.7156883622189403,0.0,0.0,0.0,0.0,Gontougo,CI14,2024-2025,1.702210197022434,District du Zanzan
MANKONO,EPP TOGBASSO 1,0,0,CE1,0,1,0,0,0,0,0.6079365079365079,0.2317460317460317,2025-01-21,4.715909,2.6676137,14.835229,0.1668675116504581,0.176204820746117,0.609158702401326,-0.4859031584925659,0.0,0.0,0.0,0.0,Bere,CI07,2024-2025,0.175434687096796,District du Woroba
BOUNDIALI,EPP TOUNGBOLI,0,0,CE1,0,1,0,0,0,0,0.8518518518518519,0.4074074074074074,2025-01-21,2.4558825,1.1970588,12.229412,0.6107783251030943,0.1838323087525563,0.5675675246696319,-0.3982801558012311,0.0,1.0,0.0,0.0,Bagoue,CI05,2024-2025,0.0780197123176427,District des Savanes
AGBOVILLE,EPP ABOUDE DADIE,0,0,CM2,0,0,0,0,1,1,0.6484375,0.375,2025-01-21,14.311285,10.420234,114.77821,0.0772158474937785,0.3103588881082307,0.7740851405064415,-0.1303393869851656,0.0,0.0,0.0,0.0,Agneby-Tiassa,CI03,2024-2025,2.066026137781587,District des Lagunes
SAN-PEDRO,EPP DIAOUDI,0,0,CM2,0,0,0,0,1,1,1.0,0.4259259259259259,2025-01-21,36.64872,26.53077,276.18973,0.6228222431779338,0.3061638510158063,0.8214941556539821,0.0617950796220347,0.0,0.0,0.0,0.0,San Pedro,CI29,2024-2025,0.5579355197098315,District du Bas-Sassandra
SAN-PEDRO,EPP DIAOUDI,0,0,CM1,0,0,0,1,0,1,1.0,0.5123456790123457,2025-01-21,36.64872,26.53077,276.18973,0.6228222431779338,0.3061638510158063,0.8214941556539821,0.0617950796220347,0.0,0.0,0.0,0.0,San Pedro,CI29,2024-2025,0.5579355197098315,District du Bas-Sassandra
SAN-PEDRO,EPP DIAOUDI,0,0,CE2,0,0,1,0,0,1,1.0,0.5925925925925926,2025-01-21,36.64872,26.53077,276.18973,0.6228222431779338,0.3061638510158063,0.8214941556539821,0.0617950796220347,0.0,0.0,0.0,0.0,San Pedro,CI29,2024-2025,0.5579355197098315,District du Bas-Sassandra
SAN-PEDRO,EPP DIAOUDI,0,0,CE1,0,1,0,0,0,1,1.0,0.4833333333333333,2025-01-21,36.64872,26.53077,276.18973,0.6228222431779338,0.3061638510158063,0.8214941556539821,0.0617950796220347,0.0,0.0,0.0,0.0,San Pedro,CI29,2024-2025,0.5579355197098315,District du Bas-Sassandra
BOUNDIALI,EPP PONGAFRE,0,0,CE2,0,0,1,0,0,0,0.9,0.325,2025-01-21,2.4558825,1.1970588,12.229412,0.6107783251030943,0.1838323087525563,0.5675675246696319,-0.3982801558012311,0.0,1.0,0.0,0.0,Bagoue,CI05,2024-2025,0.0572874709423629,District des Savanes
DIVO,EPP GUITRY-RESIDENTIEL 2,0,1,CM2,0,0,0,0,1,1,0.9791666666666666,0.875,2025-01-21,24.366549,18.430605,133.28825,0.0073023882044191,0.3308748235131696,0.8030507788539769,0.1140966916216787,0.0,0.0,0.0,0.0,Loh-Djiboua,CI22,2024-2025,0.870353133767799,District du Gôh-Djiboua
DIVO,EPP GUITRY-RESIDENTIEL 2,0,1,CM1,0,0,0,1,0,1,0.9166666666666666,0.8535353535353535,2025-01-21,24.366549,18.430605,133.28825,0.0073023882044191,0.3308748235131696,0.8030507788539769,0.1140966916216787,0.0,0.0,0.0,0.0,Loh-Djiboua,CI22,2024-2025,0.870353133767799,District du Gôh-Djiboua
DIVO,EPP TEHIRIKOURA,0,0,CM1,0,0,0,1,0,1,0.5524691358024691,0.1604938271604938,2025-01-21,24.366549,18.430605,133.28825,0.0073023882044191,0.3308748235131696,0.8030507788539769,0.1140966916216787,0.0,0.0,0.0,0.0,Loh-Djiboua,CI22,2024-2025,1.073678681421224,District du Gôh-Djiboua
DIVO,EPP GUITRY-RESIDENTIEL 2,0,1,CE2,0,0,1,0,0,1,0.9084967320261438,0.8071895424836601,2025-01-21,24.366549,18.430605,133.28825,0.0073023882044191,0.3308748235131696,0.8030507788539769,0.1140966916216787,0.0,0.0,0.0,0.0,Loh-Djiboua,CI22,2024-2025,0.870353133767799,District du Gôh-Djiboua
DIVO,EPP GUITRY-RESIDENTIEL 2,0,1,CE1,0,1,0,0,0,1,0.8690476190476191,0.6904761904761905,2025-01-21,24.366549,18.430605,133.28825,0.0073023882044191,0.3308748235131696,0.8030507788539769,0.1140966916216787,0.0,0.0,0.0,0.0,Loh-Djiboua,CI22,2024-2025,0.870353133767799,District du Gôh-Djiboua
MANKONO,EPP TOGBASSO 1,0,0,CE2,0,0,1,0,0,0,0.5654761904761905,0.1686507936507936,2025-01-21,4.715909,2.6676137,14.835229,0.1668675116504581,0.176204820746117,0.609158702401326,-0.4859031584925659,0.0,0.0,0.0,0.0,Bere,CI07,2024-2025,0.175434687096796,District du Woroba
DIVO,EPP TEHIRI,0,0,CE1,0,1,0,0,0,0,1.0,0.6025641025641025,2025-01-21,24.366549,18.430605,133.28825,0.0073023882044191,0.3308748235131696,0.8030507788539769,0.1140966916216787,0.0,0.0,0.0,0.0,Loh-Djiboua,CI22,2024-2025,1.073678681421224,District du Gôh-Djiboua
SOUBRE,EPP KAOKA,0,0,CE1,0,1,0,0,0,1,1.0,0.8935185185185185,2025-01-21,22.53871,17.880646,114.0,0.0873049522355093,0.3614570044159581,0.8282518595804648,0.0596974781825194,0.0,0.0,0.0,0.0,Nawa,CI26,2024-2025,0.3326488705673545,District du Bas-Sassandra
BOUNDIALI,EPP PONGAFRE,0,0,CM1,0,0,0,1,0,0,0.98,0.46,2025-01-21,2.4558825,1.1970588,12.229412,0.6107783251030943,0.1838323087525563,0.5675675246696319,-0.3982801558012311,0.0,1.0,0.0,0.0,Bagoue,CI05,2024-2025,0.0572874709423629,District des Savanes
KORHOGO,EPP DE SANDONAKAHA,0,0,CM1,0,0,0,1,0,1,0.9126984126984128,0.3333333333333333,2025-01-21,2.6820388,1.2014563,10.233009,0.3692307508750433,0.123981903244651,0.4404040330056116,-0.546681718266106,0.0,1.0,0.0,0.0,Poro,CI28,2024-2025,0.3925314918559281,District des Savanes
MANKONO,EPP TOGBASSO 1,0,0,CM2,0,0,0,0,1,0,0.8306878306878307,0.4603174603174603,2025-01-21,4.715909,2.6676137,14.835229,0.1668675116504581,0.176204820746117,0.609158702401326,-0.4859031584925659,0.0,0.0,0.0,0.0,Bere,CI07,2024-2025,0.175434687096796,District du Woroba
SOUBRE,EPP KAOKA,0,0,CE2,0,0,1,0,0,1,0.8950617283950617,0.7901234567901234,2025-01-21,22.53871,17.880646,114.0,0.0873049522355093,0.3614570044159581,0.8282518595804648,0.0596974781825194,0.0,0.0,0.0,0.0,Nawa,CI26,2024-2025,0.3326488705673545,District du Bas-Sassandra
SOUBRE,EPP KAOKA,0,0,CM1,0,0,0,1,0,1,0.8660130718954249,0.4542483660130719,2025-01-21,22.53871,17.880646,114.0,0.0873049522355093,0.3614570044159581,0.8282518595804648,0.0596974781825194,0.0,0.0,0.0,0.0,Nawa,CI26,2024-2025,0.3326488705673545,District du Bas-Sassandra
KORHOGO,EPP DE SANDONAKAHA,0,0,CM2,0,0,0,0,1,1,1.0,0.4682539682539682,2025-01-21,2.6820388,1.2014563,10.233009,0.3692307508750433,0.123981903244651,0.4404040330056116,-0.546681718266106,0.0,1.0,0.0,0.0,Poro,CI28,2024-2025,0.3925314918559281,District des Savanes
SOUBRE,EPP KAOKA,0,0,CM2,0,0,0,0,1,1,0.7676767676767676,0.2323232323232323,2025-01-21,22.53871,17.880646,114.0,0.0873049522355093,0.3614570044159581,0.8282518595804648,0.0596974781825194,0.0,0.0,0.0,0.0,Nawa,CI26,2024-2025,0.3326488705673545,District du Bas-Sassandra
BOUNDIALI,EPP BAYA 2,0,1,CM2,0,0,0,0,1,1,0.9722222222222222,0.6458333333333334,2025-01-21,2.4558825,1.1970588,12.229412,0.6107783251030943,0.1838323087525563,0.5675675246696319,-0.3982801558012311,0.0,1.0,0.0,0.0,Bagoue,CI05,2024-2025,0.0594514028678149,District des Savanes
DIVO,EPP PIAKRO,0,0,CM1,0,0,0,1,0,0,0.6555555555555556,0.2333333333333333,2025-01-21,24.366549,18.430605,133.28825,0.0073023882044191,0.3308748235131696,0.8030507788539769,0.1140966916216787,0.0,0.0,0.0,0.0,Loh-Djiboua,CI22,2024-2025,1.073678681421224,District du Gôh-Djiboua
DIVO,EPP PIAKRO,0,0,CM2,0,0,0,0,1,0,0.6733333333333333,0.2266666666666666,2025-01-21,24.366549,18.430605,133.28825,0.0073023882044191,0.3308748235131696,0.8030507788539769,0.1140966916216787,0.0,0.0,0.0,0.0,Loh-Djiboua,CI22,2024-2025,1.073678681421224,District du Gôh-Djiboua
AGBOVILLE,EPP AZAGUIE GARE 3A,0,1,CE1,0,1,0,0,0,1,0.8055555555555556,0.1666666666666666,2025-01-21,14.311285,10.420234,114.77821,0.0772158474937785,0.3103588881082307,0.7740851405064415,-0.1303393869851656,0.0,0.0,0.0,0.0,Agneby-Tiassa,CI03,2024-2025,0.2785083728726711,District des Lagunes
DIVO,EPP GROGBAKO,0,0,CM2,0,0,0,0,1,1,0.8333333333333334,0.3333333333333333,2025-01-21,24.366549,18.430605,133.28825,0.0073023882044191,0.3308748235131696,0.8030507788539769,0.1140966916216787,0.0,0.0,0.0,0.0,Loh-Djiboua,CI22,2024-2025,0.9636804974770052,District du Gôh-Djiboua
DUEKOUE,EPP MATHIASKRO,0,0,CM1,0,0,0,1,0,0,0.0,0.0,2025-01-21,8.021834,3.9868996,27.593887,0.2128470870875663,0.1614044681054232,0.33844469020489,-0.5154311776279215,0.0,0.0,0.0,0.0,Guemon,CI16,2024-2025,1.409003984933301,District des Montagnes
DIVO,EPP SEMININ-YAOKRO,0,0,CE2,0,0,1,0,0,0,0.8472222222222222,0.6319444444444444,2025-01-21,24.366549,18.430605,133.28825,0.0073023882044191,0.3308748235131696,0.8030507788539769,0.1140966916216787,0.0,0.0,0.0,0.0,Loh-Djiboua,CI22,2024-2025,1.073678681421224,District du Gôh-Djiboua
DIVO,EPP SEMININ-YAOKRO,0,0,CE1,0,1,0,0,0,0,0.6196581196581197,0.2777777777777778,2025-01-21,24.366549,18.430605,133.28825,0.0073023882044191,0.3308748235131696,0.8030507788539769,0.1140966916216787,0.0,0.0,0.0,0.0,Loh-Djiboua,CI22,2024-2025,1.073678681421224,District du Gôh-Djiboua
SAN-PEDRO,EPP DOGBO 1,0,1,CM1,0,0,0,1,0,1,1.0,0.9130434782608696,2025-01-21,36.64872,26.53077,276.18973,0.6228222431779338,0.3061638510158063,0.8214941556539821,0.0617950796220347,0.0,0.0,0.0,0.0,San Pedro,CI29,2024-2025,0.958176614318051,District du Bas-Sassandra
DIVO,EPP GNAMBOUASSO 2,0,0,CM2,0,0,0,0,1,1,0.7152777777777778,0.4513888888888889,2025-01-21,24.366549,18.430605,133.28825,0.0073023882044191,0.3308748235131696,0.8030507788539769,0.1140966916216787,0.0,0.0,0.0,0.0,Loh-Djiboua,CI22,2024-2025,0.9643131582632828,District du Gôh-Djiboua
DIVO,EPP GNAMBOUASSO 2,0,0,CM1,0,0,0,1,0,1,0.7333333333333333,0.3444444444444444,2025-01-21,24.366549,18.430605,133.28825,0.0073023882044191,0.3308748235131696,0.8030507788539769,0.1140966916216787,0.0,0.0,0.0,0.0,Loh-Djiboua,CI22,2024-2025,0.9643131582632828,District du Gôh-Djiboua
DUEKOUE,EPP MATHIASKRO,0,0,CE2,0,0,1,0,0,0,0.0,0.0,2025-01-21,8.021834,3.9868996,27.593887,0.2128470870875663,0.1614044681054232,0.33844469020489,-0.5154311776279215,0.0,0.0,0.0,0.0,Guemon,CI16,2024-2025,1.409003984933301,District des Montagnes
DIVO,EPP GNAMBOUASSO 2,0,0,CE2,0,0,1,0,0,1,0.5601851851851852,0.3472222222222222,2025-01-21,24.366549,18.430605,133.28825,0.0073023882044191,0.3308748235131696,0.8030507788539769,0.1140966916216787,0.0,0.0,0.0,0.0,Loh-Djiboua,CI22,2024-2025,0.9643131582632828,District du Gôh-Djiboua
DIVO,EPP GNAMBOUASSO 2,0,0,CE1,0,1,0,0,0,1,0.8095238095238095,0.5396825396825397,2025-01-21,24.366549,18.430605,133.28825,0.0073023882044191,0.3308748235131696,0.8030507788539769,0.1140966916216787,0.0,0.0,0.0,0.0,Loh-Djiboua,CI22,2024-2025,0.9643131582632828,District du Gôh-Djiboua
DUEKOUE,EPP MATHIASKRO,0,0,CE1,0,1,0,0,0,0,0.0,0.0,2025-01-21,8.021834,3.9868996,27.593887,0.2128470870875663,0.1614044681054232,0.33844469020489,-0.5154311776279215,0.0,0.0,0.0,0.0,Guemon,CI16,2024-2025,1.409003984933301,District des Montagnes
SAN-PEDRO,EPP PAULKRO,0,0,CE1,0,1,0,0,0,1,0.8529411764705882,0.761437908496732,2025-01-21,36.64872,26.53077,276.18973,0.6228222431779338,0.3061638510158063,0.8214941556539821,0.0617950796220347,0.0,0.0,0.0,0.0,San Pedro,CI29,2024-2025,1.054935060983129,District du Bas-Sassandra
DIVO,EPP GNAMBOUASSO 1,0,0,CE1,0,1,0,0,0,1,0.7870370370370371,0.5740740740740741,2025-01-21,24.366549,18.430605,133.28825,0.0073023882044191,0.3308748235131696,0.8030507788539769,0.1140966916216787,0.0,0.0,0.0,0.0,Loh-Djiboua,CI22,2024-2025,1.073678681421224,District du Gôh-Djiboua
BOUNDIALI,EPP PAPARA 1,0,1,CM1,0,0,0,1,0,1,0.4189814814814814,0.0694444444444444,2025-01-21,2.4558825,1.1970588,12.229412,0.6107783251030943,0.1838323087525563,0.5675675246696319,-0.3982801558012311,0.0,1.0,0.0,0.0,Bagoue,CI05,2024-2025,0.5871130554946677,District des Savanes
DIVO,EPP GNAMBOUASSO 1,0,0,CE2,0,0,1,0,0,1,0.6805555555555556,0.4537037037037037,2025-01-21,24.366549,18.430605,133.28825,0.0073023882044191,0.3308748235131696,0.8030507788539769,0.1140966916216787,0.0,0.0,0.0,0.0,Loh-Djiboua,CI22,2024-2025,1.073678681421224,District du Gôh-Djiboua
MANKONO,EPP TOMONO 2,0,0,CE2,0,0,1,0,0,0,0.2301587301587301,0.0,2025-01-21,4.715909,2.6676137,14.835229,0.1668675116504581,0.176204820746117,0.609158702401326,-0.4859031584925659,0.0,0.0,0.0,0.0,Bere,CI07,2024-2025,0.2209194846446119,District du Woroba
MANKONO,EPP TOMONO 2,0,0,CM1,0,0,0,1,0,0,0.7142857142857143,0.5306122448979592,2025-01-21,4.715909,2.6676137,14.835229,0.1668675116504581,0.176204820746117,0.609158702401326,-0.4859031584925659,0.0,0.0,0.0,0.0,Bere,CI07,2024-2025,0.2209194846446119,District du Woroba
SOUBRE,EPP KAOKA,0,0,CE1,0,1,0,0,0,0,1.0,0.9074074074074074,2025-01-21,22.53871,17.880646,114.0,0.0873049522355093,0.3614570044159581,0.8282518595804648,0.0596974781825194,0.0,0.0,0.0,0.0,Nawa,CI26,2024-2025,0.3326488705673545,District du Bas-Sassandra
BOUNDIALI,EPP PAPARA 1,0,1,CM2,0,0,0,0,1,1,0.8407407407407408,0.4111111111111111,2025-01-21,2.4558825,1.1970588,12.229412,0.6107783251030943,0.1838323087525563,0.5675675246696319,-0.3982801558012311,0.0,1.0,0.0,0.0,Bagoue,CI05,2024-2025,0.5871130554946677,District des Savanes
